sku,name,description,image,type,price,shipping,manufacturer,class_id,sub_class1_id,num_classes
1747189,"Definitive Technology - Mythos Quad 3-1/2"" Loudspeaker - Black","DEFINITIVE TECHNOLOGY Mythos Quad 3-1/2"" Loudspeaker: 30-200W power handling per channel; four 3-1/2"" XTDD anodized-aluminum-dome midrange/bass drivers; 1"" pure-aluminum-dome tweeter; four 3-1/2"" anodized-aluminum-dome bass radiators",http://img.bbystatic.com/BestBuy_US/images/pac/products/1306/1306708676/1306708676_sa.jpg,HardGood,899.99,0,Definitive Technology,abcat0200000,pcmcat241600050001,2
1747192,RPS Studio - Pro Style Desktop Studio Photo Tent Light Kit,"Ideal for small product photography; 20"" x 20"" folding shooting tent; 4 colored backgrounds; two 6"" reflectors; two 30W cool daylight fluorescent lamps; 2 light stands; 4-section tripod",http://img.bbystatic.com/BestBuy_US/images/products/1747/1747192_500x500_sa.jpg,HardGood,119.99,0,RPS Studio,abcat0400000,abcat0410000,2
1747207,DLC - Automatic Extension Tubes (3-Count),"Compatible with select Canon DSLR cameras; enables automatic focusing and exposure; metal flange and bayonet; includes 12mm, 20mm and 36mm extension tubes",http://img.bbystatic.com/BestBuy_US/images/products/1747/1747207_500x500_sa.jpg,HardGood,149.99,0,DLC,abcat0400000,abcat0410000,2
1747234,RPS Studio - 1000W 2-Umbrella Light Kit,"Improves photography lighting conditions; two 8"" focusing reflectors; two 36"" white umbrellas; two 500W Photoflood bulbs; two 4-section, extendable steel light stands; travel and storage box",http://img.bbystatic.com/BestBuy_US/images/products/1747/1747234_500x500_sa.jpg,HardGood,119.99,0,RPS Studio,abcat0400000,abcat0410000,2
1747243,"STX - Pro 72 74.5"" Tripod - Black","Compatible with most mirrorless DSLR cameras and camcorders featuring a 1/4""-20 tripod thread and weighing up to 8.8 lbs.; 74.5"" maximum extension height; 22.5"" minimum extension height",http://img.bbystatic.com/BestBuy_US/images/products/1747/1747243_rc.jpg,HardGood,139.99,0,STX,abcat0400000,abcat0410000,2
1747252,DLC - 112-LED Video Light,"Compatible with select DSLR cameras and Sony Handycam camcorders; variable power output switch; includes a shoe mount with female 1/4""-20 thread, mini shoe adapter and mounting bracket",http://img.bbystatic.com/BestBuy_US/images/products/1747/1747252_500x500_sa.jpg,HardGood,79.99,0,DLC,abcat0400000,abcat0410000,2
1747261,RPS Studio - 280W Dual Square Softbox Kit,"For video and still photography applications; two 20"" x 20"" quick-folding square softboxes; four 70W spiral fluorescent lamps; two 4-in-1 fluorescent adapters; two 6' light stands; nylon bag",http://img.bbystatic.com/BestBuy_US/images/products/1747/1747261_500x500_sa.jpg,HardGood,279.99,0,RPS Studio,abcat0400000,abcat0410000,2
1747289,Photogenic - ION Pure Sine Wave Inverter,Compatible with most AC studio strobes and USB-powered devices; 120W continuous power; LED battery meter; compact design,http://img.bbystatic.com/BestBuy_US/images/products/1747/1747289_500x500_sa.jpg,HardGood,399.99,0,Photogenic,abcat0207000,abcat0208024,2
1747797,BlackBerry - Passport 4G Cell Phone (Unlocked) - Black,"Qualcomm Snapdragon 801 2.26GHz quad-core processorBlackBerry 10.3 operating system4G LTE speedWi-FiOnly compatible with GSM carriers, including AT&T and T-Mobile",http://img.bbystatic.com/BestBuy_US/images/products/1747/1747797_sa.jpg,HardGood,549.99,0,BlackBerry,abcat0800000,pcmcat156400050037,2
1748068,Killer is Dead - PRE-OWNED - PlayStation 3,Bionic technology has brought about chaos &#8212; can you eliminate the threat?,http://img.bbystatic.com/BestBuy_US/images/products/1748/1748068_sa.jpg,Game,19.99,3.99,XSEED,abcat0700000,pcmcat232900050017,2
1749049,HP - Refurbished Elite Desktop - Intel Core 2 Duo - 4GB Memory - 500GB Hard Drive - Gray/Black,"RefurbishedWindows 7, upgrade to Windows 10 for freeTechnical details: Intel&#174; Core&#8482;2 Duo processor; 4GB memory; 500GB hard drive",http://img.bbystatic.com/BestBuy_US/images/products/1749/1749049_sa.jpg,HardGood,289.99,0,HP,abcat0500000,abcat0501000,2
1749076,HP - Refurbished Elite Desktop - Intel Core 2 Duo - 4GB Memory - 1TB Hard Drive - Gray/Black,"RefurbishedWindows 7, upgrade to Windows 10 for freeTechnical details: Intel&#174; Core&#8482;2 Duo processor; 4GB memory; 1TB hard drive",http://img.bbystatic.com/BestBuy_US/images/products/1749/1749076_sa.jpg,HardGood,319.99,0,HP,abcat0500000,abcat0501000,2
1749831,Toshiba - Canvio Basics 1TB External USB 3.0 Portable Hard Drive - White,USB 3.0 interface; internal shock sensor; ramp-loading technology; up to 5 Gbps transfer rate; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749831_rc.jpg,HardGood,99.99,0,Toshiba,abcat0500000,abcat0515000,2
1749859,Toshiba - Canvio Basics 2TB External USB 3.0 Portable Hard Drive - Black,USB 3.0 interface; internal shock sensor; ramp loading technology; up to 5 Gbps transfer rate; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749859_rc.jpg,HardGood,179.99,0,Toshiba,abcat0500000,abcat0515000,2
1749868,Toshiba - Canvio Basics 500GB External USB 3.0 Portable Hard Drive - Silver,USB 3.0 interface; internal shock sensor; ramp-loading technology; transfer rate up to 5 Gbps; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749868_rc.jpg,HardGood,79.99,0,Toshiba,abcat0500000,abcat0515000,2
1749877,Toshiba - Canvio Basics 1TB External USB 3.0 Portable Hard Drive - Black,USB 3.0 interface; internal shock sensor; ramp-loading technology; up to 5 Gbps transfer rate; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749877_rc.jpg,HardGood,99.99,0,Toshiba,abcat0500000,abcat0515000,2
1749886,Toshiba - Canvio Basics 500GB External USB 3.0 Portable Hard Drive - Black,USB 3.0 interface; internal shock sensor; ramp-loading technology; transfer rate up to 5 Gbps; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749886_rc.jpg,HardGood,79.99,0,Toshiba,abcat0500000,abcat0515000,2
1749895,Toshiba - Canvio Basics 2TB External USB 3.0 Portable Hard Drive - Silver,USB 3.0 interface; internal shock sensor; ramp loading technology; up to 5 Gbps transfer rate; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749895_rc.jpg,HardGood,179.99,0,Toshiba,abcat0500000,abcat0515000,2
1749904,Toshiba - Canvio Basics 1TB External USB 3.0 Portable Hard Drive - Silver,USB 3.0 interface; internal shock sensor; ramp-loading technology; up to 5 Gbps transfer rate; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749904_rc.jpg,HardGood,99.99,0,Toshiba,abcat0500000,abcat0515000,2
1749913,Toshiba - Canvio Basics 2TB External USB 3.0 Portable Hard Drive - White,USB 3.0 interface; internal shock sensor; ramp loading technology; up to 5 Gbps transfer rate; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749913_rc.jpg,HardGood,179.99,0,Toshiba,abcat0500000,abcat0515000,2
1749922,Toshiba - Canvio Basics 500GB External USB 3.0 Portable Hard Drive - White,USB 3.0 interface; internal shock sensor; ramp-loading technology; transfer rate up to 5 Gbps; 8MB cache buffer,http://img.bbystatic.com/BestBuy_US/images/products/1749/1749922_rc.jpg,HardGood,79.99,0,Toshiba,abcat0500000,abcat0515000,2
1749968,Cynthia Vincent - Snake Border Hard Shell Case for Apple® iPhone® 6 Plus and 6s Plus - Multi,"Only at Best Buy
Compatible with Apple iPhone 6 and 6s Plus; polycarbonate shell; TPU interior; camera cutout; play-through design; stylish print; contrasting interior color",http://img.bbystatic.com/BestBuy_US/images/products/1749/1749968_sa.jpg,HardGood,4.99,0,Cynthia Vincent,abcat0800000,abcat0811002,2
1749977,"Nanette Lepore - Case for Apple® iPhone® SE, 5s and 5 - Multicolor","Only at Best Buy
Compatible with Apple iPhone SE, 5s and 5; polycarbonate shell; TPU inner construction; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1749/1749977_sa.jpg,HardGood,4.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1749995,Nanette Lepore - Case for Apple® iPhone® 6 Plus and 6s Plus - Multicolor,"Only at Best Buy
Compatible with Apple iPhone 6 Plus and 6s Plus; polycarbonate shell; TPU inner construction; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1749/1749995_sa.jpg,HardGood,4.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750133,Tom Clancy's Splinter Cell: Blacklist - PRE-OWNED - PlayStation 3,Stop the deadly countdown before it's too late,http://img.bbystatic.com/BestBuy_US/images/products/1750/1750133_sa.jpg,Game,9.99,3.99,Ubisoft,abcat0700000,pcmcat232900050017,2
1750151,Nanette Lepore - Case for Apple® iPhone® 6 Plus and 6s Plus - Pink/White,"Only at Best Buy
Compatible with Apple iPhone 6 Plus and 6s Plus; polycarbonate shell; TPU inner construction; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750151_sa.jpg,HardGood,9.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750179,Nanette Lepore - Case for Apple® iPhone® 6 and 6s - Multi,"Only at Best Buy
Compatible with Apple iPhone 6 and 6s; TPU inner construction; polycarbonate shell; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750179_sa.jpg,HardGood,9.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750188,"Nanette Lepore - Case for Apple® iPhone® SE, 5s and 5 - Pink","Only at Best Buy
Compatible with Apple iPhone SE, 5s and 5; polycarbonate shell; TPU inner construction; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/pac/products/1312/1312831955/1312831955_sa.jpg,HardGood,9.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750211,Nanette Lepore - Case for Apple® iPhone® 6 and 6s - Multi,"Only at Best Buy
Compatible with Apple iPhone 6 and 6s; TPU inner construction; polycarbonate shell; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750211_sa.jpg,HardGood,4.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750257,Cynthia Vincent - Case for Apple® iPhone® 6 Plus and 6s Plus - Blue,"Only at Best Buy
Compatible with Apple iPhone 6 Plus and 6s Plus; polycarbonate shell; TPU inner construction; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750257_sa.jpg,HardGood,4.99,0,Cynthia Vincent,abcat0800000,abcat0811002,2
1750284,Nanette Lepore - Case for Samsung Galaxy S 5 Cell Phones - Multi,"Only at Best Buy
Compatible with Samsung Galaxy S 5 cell phones; polycarbonate shell; TPU interior; play-through design; fashionable look",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750284_sa.jpg,HardGood,4.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750293,Nanette Lepore - Case for Apple® iPhone® 6 Plus and 6s Plus - Black,"Only at Best Buy
Compatible with Apple iPhone 6 Plus and 6s Plus; polycarbonate shell; TPU inner construction; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750293_sa.jpg,HardGood,9.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750316,Nanette Lepore - Case for Samsung Galaxy S 5 Cell Phones - Pink,"Only at Best Buy
Compatible with Samsung Galaxy S 5 cell phones; polycarbonate shell; TPU interior; play-through design; fashionable look",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750316_sa.jpg,HardGood,9.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750389,Nanette Lepore - Texture Print Hard Shell Case for Apple® iPhone® 6 Plus and 6s Plus - Blue/Multi,"Only at Best Buy
Compatible with Apple iPhone 6 Plus and 6s Plus; polycarbonate shell; TPU inner construction; camera cutout; play-through design; contrasting interior color",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750389_sa.jpg,HardGood,9.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750412,Nanette Lepore - Digital Carnation Hard Shell Case for Apple® iPhone® 6 and 6s - Multi,"Only at Best Buy
Compatible with Apple iPhone 6 and 6s; polycarbonate shell; TPU interior; camera cutout; play-through design; stylish print; contrasting inner color",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750412_sa.jpg,HardGood,9.99,0,Nanette Lepore,abcat0800000,abcat0811002,2
1750449,Cynthia Vincent - Case for Apple® iPhone® 6 and 6s - Pink/Gold,"Only at Best Buy
Compatible with Apple iPhone 6 and 6s; TPU inner construction; polycarbonate shell; play-through design; contrasting colors",http://img.bbystatic.com/BestBuy_US/images/products/1750/1750449_sa.jpg,HardGood,4.99,0,Cynthia Vincent,abcat0800000,abcat0811002,2
1751105,Saints Row IV - PRE-OWNED - PlayStation 3,"Fight aliens, gain superpowers and save the humans? All in a day's work for the Saints",http://img.bbystatic.com/BestBuy_US/images/products/1751/1751105_sa.jpg,Game,9.99,3.99,Deep Silver,abcat0700000,pcmcat232900050017,2
1751123,The Walking Dead: The Complete First Season- PRE-OWNED - PS Vita,How will you choose to live in a world of the dead?,http://img.bbystatic.com/BestBuy_US/images/products/1751/1751123_sa.jpg,Game,9.99,3.99,Sony,abcat0700000,pcmcat232900050017,2
1751132,Killer is Dead - PRE-OWNED - Xbox 360,Bionic technology has brought about chaos &#8212; can you eliminate the threat?,http://img.bbystatic.com/BestBuy_US/images/products/1751/1751132_sa.jpg,Game,19.99,3.99,XSEED,abcat0700000,pcmcat232900050017,2
1751141,Tom Clancy's Splinter Cell: Blacklist - PRE-OWNED - Nintendo Wii U,Stop the deadly countdown before it's too late,http://img.bbystatic.com/BestBuy_US/images/products/1751/1751141_sa.jpg,Game,14.99,3.99,Ubisoft,abcat0700000,pcmcat232900050017,2
1751169,Tom Clancy's Splinter Cell: Blacklist - PRE-OWNED - Xbox 360,Stop the deadly countdown before it's too late,http://img.bbystatic.com/BestBuy_US/images/products/1751/1751169_sa.jpg,Game,9.99,3.99,Ubisoft,abcat0700000,pcmcat232900050017,2
1751187,Saints Row IV - PRE-OWNED - Xbox 360,"Fight aliens, gain superpowers and save the humans? All in a day's work for the Saints",http://img.bbystatic.com/BestBuy_US/images/products/1751/1751187_sa.jpg,Game,9.99,3.99,Deep Silver,abcat0700000,pcmcat232900050017,2
1751196,New Super Luigi U - PRE-OWNED - Nintendo Wii U,Experience Luigi's turn in the limelight,http://img.bbystatic.com/BestBuy_US/images/products/1751/1751196_sa.jpg,Game,19.99,3.99,Nintendo,abcat0700000,pcmcat232900050017,2
1751411,GE - 1.7 Cu. Ft. Over-the-Range Microwave - Stainless Steel with Gray Accents,"1000W of power; electronic touch controls; popcorn, beverage, potato, vegetable, reheat and defrost sensor settings; up to 6-minute express cook; weight and time defrost; 2-speed fan",http://img.bbystatic.com/BestBuy_US/images/products/1751/1751411_sa.jpg,HardGood,329.99,0,GE,abcat0900000,abcat0903000,2
1751439,Targus - Strata Chromebook Sleeve - Gray,"Compatible with most Chromebooks with up to a 12.1"" display; polyester material with smooth lining; dedicated laptop compartment; front zippered pocket; textured finishes",http://img.bbystatic.com/BestBuy_US/images/products/1751/1751439_sa.jpg,HardGood,24.99,5.49,Targus,abcat0500000,abcat0515000,2
1751764,Misfit - Leather Band for Misfit Shine Devices - Black,Compatible with Misfit Shine devices; allows you to wear your device around your wrist; one-size-fits-most design; solid-metal clasp mechanism; all-natural leather material,http://img.bbystatic.com/BestBuy_US/images/products/1751/1751764_rc.jpg,HardGood,39.99,5.49,Misfit,pcmcat242800050021,pcmcat352500050007,2
1752237,On-Stage - The Mighty Guitar Stand - Black/Gray/Purple,ON-STAGE The Mighty Guitar Stand: Compatible with most full-size guitars weighing up to 8 lbs.; polymer construction; protective padding; rubber feet; wide stance with locking stabilizer bar; adjustable yoke depth; folding design,http://img.bbystatic.com/BestBuy_US/images/products/1752/1752237_sa.jpg,HardGood,40.99,5.49,On-Stage,abcat0207000,abcat0208024,2
1752255,iLive - On-Ear Wireless Headphones - White,"ILIVE On-Ear Wireless Headphones: Wireless range of up to 33'; 40mm drivers; built-in microphone; supports Bluetooth 3.0; up to 8 hours of battery life; on-ear controls including volume, play/pause and power; adjustable headband; supports A2DP",http://img.bbystatic.com/BestBuy_US/images/products/1752/1752255_sa.jpg,HardGood,44.99,0,iLive,abcat0200000,abcat0204000,2
1753464,iLive - On-Ear Wireless Headphones - Red,"ILIVE On-Ear Wireless Headphones: Wireless range of up to 33'; 40mm drivers; built-in microphone; supports Bluetooth 3.0; up to 8 hours of battery life; on-ear controls including volume, play/pause and power; adjustable headband; supports A2DP",http://img.bbystatic.com/BestBuy_US/images/products/1753/1753464_sa.jpg,HardGood,44.99,0,iLive,abcat0200000,abcat0204000,2
